t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
357,066	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
358,065	0,970	0,000	9,700E-1	9,700E-1	0,000E+0
359,066	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
360,065	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
361,066	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
362,065	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
363,066	1,080	0,000	1,140E+0	1,140E+0	0,000E+0
364,067	1,090	0,000	1,080E+0	1,080E+0	0,000E+0
365,066	1,000	0,000	1,090E+0	1,090E+0	0,000E+0
366,067	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
367,066	1,110	0,000	1,140E+0	7,200E-5	0,000E+0
368,067	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
369,066	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
370,066	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
371,067	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
372,066	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
373,067	1,010	0,000	1,081E+0	1,081E+0	0,000E+0
374,066	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
375,067	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
376,067	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
377,066	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
378,067	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
379,066	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
380,067	1,100	0,000	1,090E+0	1,090E+0	0,000E+0
381,066	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
382,067	1,080	0,000	1,090E+0	1,090E+0	0,000E+0
383,067	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
384,066	1,140	0,000	1,120E+0	7,200E-5	0,000E+0
385,067	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
386,066	1,130	0,000	1,140E+0	1,140E+0	0,000E+0
387,067	1,110	0,000	1,130E+0	1,130E+0	0,000E+0
388,067	1,100	0,000	1,110E+0	1,110E+0	0,000E+0
389,069	1,080	0,000	1,100E+0	1,100E+0	0,000E+0
390,069	1,130	0,000	1,080E+0	7,200E-5	0,000E+0
391,068	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
392,069	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
393,068	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
394,069	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
395,068	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
396,068	1,030	0,000	1,102E+0	1,102E+0	0,000E+0
397,069	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
398,068	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
399,069	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
400,068	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
401,069	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
402,068	1,220	0,000	1,178E+0	1,178E+0	0,000E+0
403,068	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
404,070	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
405,069	0,940	0,000	9,400E-1	9,400E-1	0,000E+0
406,070	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
407,069	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
408,070	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
409,070	1,080	0,000	1,060E+0	1,060E+0	0,000E+0
410,069	0,840	0,000	1,080E+0	1,080E+0	0,000E+0
411,071	1,020	0,000	8,400E-1	8,400E-1	0,000E+0
412,070	1,210	0,000	1,020E+0	1,020E+0	0,000E+0
413,071	1,090	0,000	1,210E+0	7,200E-5	0,000E+0
414,071	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
415,072	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
